,identifier,T-Statistics,pvalue,mean(group1),mean(group2),std(group1),std(group2),log2FC,test,correction,padj,rejected,group1,group2,FC,-log10 pvalue,Method
1443,Q59385,-0.8448034351492071,0.43061224642416324,27.506046209446488,27.621638973384144,0.15280671579164787,0.18115135077544736,-0.11559276393765572,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.9230029961207972,0.3659136231915661,Unpaired t-test
955,P24251,0.8445092246376297,0.43076423268817954,26.657004207160785,26.410134078478546,0.43258772673836715,0.26311107067175477,0.24687012868223945,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1866299724921612,0.36576036431331027,Unpaired t-test
540,P0AC38,0.8418939226943274,0.4321170029059788,32.629055306075195,32.477636542589494,0.2928619234750449,0.10618507294768643,0.15141876348570094,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1106611726093187,0.3643986447673091,Unpaired t-test
389,P0A9C9,-0.8407647734678051,0.4327020193150104,27.70618073109447,27.868521979770577,0.2867236384894356,0.1721569458248431,-0.1623412486761069,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8935737753861861,0.3638110780499008,Unpaired t-test
28,P02358,0.8404456355566584,0.43286747097439765,33.16516724262094,32.33428560951161,0.23451818656146614,1.696205067531112,0.8308816331093283,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.7787720405332583,0.3636450492229265,Unpaired t-test
67,P06610,-0.8397305036034004,0.43323838726983566,27.329170730645174,27.517477612902784,0.34407075869467735,0.1802087714026844,-0.18830688225760994,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8776350919800846,0.36327306949626514,Unpaired t-test
481,P0AB28,-0.839017558834871,0.43360840068550865,26.8467191192783,27.099549473197172,0.47223401779607505,0.22229293533918243,-0.25283035391887054,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8392483182648274,0.36290231241058557,Unpaired t-test
443,P0AA47,0.8375793597679692,0.4343555196149542,25.747902324895634,25.48647684674684,0.5221830152380295,0.139935869967701,0.26142547814879435,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.198662477530698,0.36215465527661705,Unpaired t-test
195,P0A6X3,-0.83731323264822,0.43449387107529647,31.636424036404552,31.758457216601325,0.19642241067272,0.15856219207650765,-0.12203318019677312,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.9188917498653498,0.3620163452842489,Unpaired t-test
362,P0A912,-0.8371196399424348,0.4345945343188676,29.914998628382474,30.20566667805255,0.4896213192730396,0.34923420729408533,-0.2906680496700744,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8175234111669626,0.3619157398886699,Unpaired t-test
223,P0A796,0.8369889072502804,0.43466252160784197,31.99597529053048,31.870430977475706,0.12191511259530992,0.22941747860868256,0.12554431305477465,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.0909192469268625,0.3618478048531127,Unpaired t-test
238,P0A7E5,-0.8348692947065804,0.43576590659957287,29.993536162468196,30.11718674946686,0.11589668366526532,0.22885726577999305,-0.12365058699866438,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.9178621566850516,0.3607467510399175,Unpaired t-test
918,P22939,-0.834196634268625,0.4361164935733949,25.670238888229214,26.498443284818737,1.3924419449881598,1.0090395259270932,-0.8282043965895234,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.5632298119308374,0.3603974883495962,Unpaired t-test
929,P23837,0.8331394092746922,0.43666792926288894,25.285249127079986,25.027920255428015,0.131942085245685,0.5184465944601546,0.25732887165197127,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1952636418702856,0.35984870332852537,Unpaired t-test
1140,P37903,-0.8326851313759545,0.4369050311694769,27.850238230123377,28.540090749183747,1.1911153486862007,0.8001994271467275,-0.6898525190603699,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.6199172183864996,0.35961295415387723,Unpaired t-test
283,P0A809,0.8321717082461915,0.43717311576287904,27.512381944688478,27.234041231853766,0.5776154812936733,0.044509856273929053,0.2783407128347122,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2127992049255176,0.35934655311489194,Unpaired t-test
131,P09169,0.8317809460163196,0.4373772331063438,26.92887410832486,26.368539589748305,0.7884252196730117,0.8601304079838924,0.5603345185765534,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.4746110966254926,0.3591438271365609,Unpaired t-test
975,P25888,-0.8312127218508869,0.4376741727662339,26.03779951810942,26.161898655454785,0.22878287406408832,0.12053577422460375,-0.1240991373453646,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.9175768272278151,0.3588490804283493,Unpaired t-test
1146,P38521,0.8307569260234106,0.43791246628322433,30.266697519891572,29.990196592369443,0.17287796505294792,0.54994624817373,0.27650092752212885,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.211253578172639,0.3586126913437244,Unpaired t-test
499,P0ABC7,0.8296796781646554,0.43847603495251936,29.27391719466784,29.090071143441577,0.23818275821251797,0.3009502975014728,0.1838460512262614,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1359080465275107,0.35805413815266685,Unpaired t-test
1300,P69222,0.829263140577547,0.43869409048407954,28.224970394960327,27.268448487547296,1.645998618111318,1.1322980358051682,0.9565219074130304,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.9406257318631084,0.3578382158057706,Unpaired t-test
45,P04805,0.829192855526715,0.4387308921636423,29.006688641441183,28.874450217572047,0.1656337220393169,0.22105572983401717,0.1322384238691363,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.0959928783694095,0.3578017847337488,Unpaired t-test
1422,P77756,0.8280268665136966,0.4393417386368694,26.38541105529431,25.996589041431076,0.5834124511698191,0.5666889537961135,0.38882201386323345,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.3093238810607635,0.3571975356406726,Unpaired t-test
1004,P27836,0.8250126707613147,0.4409236992275892,26.285535011584784,25.96240035050426,0.6536493939642528,0.18156042029773123,0.32313466108052324,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2510458472183588,0.3556365576328339,Unpaired t-test
1276,P64585,-0.8224108647421791,0.4422925415525358,27.06788108193832,27.233444660353094,0.14761395251534898,0.3159006386418238,-0.16556357841477265,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8915801620215608,0.35429038414359626,Unpaired t-test
219,P0A784,-0.8215415996500156,0.44275055788089435,27.923923888688712,28.116468685112682,0.2969227806264773,0.2768120482032911,-0.19254479642397015,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8750608232341717,0.3538408829115944,Unpaired t-test
606,P0ADA3,-0.8207919744024594,0.44314581145260745,28.726973411416594,28.943225902544192,0.35451063432844476,0.28734736535824346,-0.21625249112759803,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.860798523781308,0.3534533512262197,Unpaired t-test
1191,P45527,-0.8200954593073729,0.443513290419098,27.313858274232242,27.572123152470557,0.23640574651768306,0.49156596824189136,-0.25826487823831457,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8360928794997007,0.3530933614710514,Unpaired t-test
897,P21179,0.8196553150815443,0.44374562257747574,25.41010038431016,25.13945372908058,0.22042968106930177,0.527729422911752,0.2706466552295801,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2063484247625216,0.35286591810546714,Unpaired t-test
1063,P33030,0.8187167756699272,0.44424132866942223,26.396131645448598,26.07373188238189,0.613461569776728,0.2981086321258961,0.32239976306670926,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.250408736147374,0.3523810406138812,Unpaired t-test
1087,P35340,0.8183845570227157,0.444416891618904,29.548267707629407,29.431544173548318,0.18149383555185672,0.16759224853771768,0.11672353408108904,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.0842696086433516,0.35220944253615494,Unpaired t-test
491,P0AB89,0.8181237806551707,0.44455473556444214,26.454275481327763,26.270800250837674,0.19670829799332107,0.3349448900782628,0.18347523049008885,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1356161177988677,0.3520747591254359,Unpaired t-test
631,P0ADS6,0.8179360253717213,0.44465400036317543,29.132538737499637,29.03241258509755,0.15185178779558844,0.14797295935789662,0.10012615240208689,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.071867184843864,0.3519777961677537,Unpaired t-test
133,P09372,-0.8177925525148435,0.4447298641638222,30.302232519911648,30.593210061773945,0.5469097211844053,0.2840577829271834,-0.2909775418622971,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8173480518786794,0.3519037061569246,Unpaired t-test
1077,P33594,0.8173146927636095,0.44498260831259245,28.317081043400666,28.22262618246667,0.18748774380943053,0.07011245067790181,0.0944548609339968,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.0676619033760615,0.35165696264035606,Unpaired t-test
556,P0ACB2,-0.815223151575994,0.44609006206144153,28.85615506531715,28.972976054352863,0.23860585577394705,0.06834764290178734,-0.11682098903571259,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.9222175404377406,0.3505774518087143,Unpaired t-test
182,P0A6R3,0.8151466737510759,0.44613059405987265,30.331399446970615,29.9631831768439,0.751089561697275,0.219115059640792,0.368216270126716,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.29075596934147,0.35053799335603114,Unpaired t-test
685,P0AEK2,0.8126249584722548,0.44746854838805683,29.895077615800492,29.672065667475774,0.3822787702528457,0.2824979019840426,0.22301194832471793,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1671677682007249,0.34923748491017614,Unpaired t-test
462,P0AAJ8,0.8101342372936687,0.44879288978332876,27.170253832059373,26.86010253130486,0.28908255078590644,0.5967656863872393,0.31015130075451225,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2398377194794399,0.3479540322160802,Unpaired t-test
273,P0A7W7,0.8071236867710511,0.450397384775007,32.15181473962183,31.74086646921267,0.7750686216534655,0.42068338754855367,0.4109482704091576,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.3295594343513788,0.34640413987314184,Unpaired t-test
1236,P60752,-0.8058010133466095,0.4511036123715001,26.836090585501136,27.051871345201185,0.4009390362277382,0.23318015057680225,-0.21578075970004917,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8610800331091456,0.3457236951219136,Unpaired t-test
871,P16432,0.8047629424017737,0.4516584347718997,26.59547061910507,26.318086207782898,0.30287986676469086,0.5144641921777409,0.2773844113221706,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2119955580185895,0.34518987485769287,Unpaired t-test
1074,P33590,0.8033224261398272,0.4524291628219278,29.15255987512948,28.975399783822397,0.31014781921638584,0.2229671898771592,0.17716009130708343,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.130656025487773,0.34444940895338877,Unpaired t-test
337,P0A8P6,-0.8030456345903634,0.4525773639391443,24.759828283918367,25.300837445786446,0.7107695903636099,0.9254232321404272,-0.5410091618680788,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.6872899831212912,0.34430717146428536,Unpaired t-test
926,P23827,0.8007394008276497,0.4538135283028597,28.805330024793072,28.596805973102008,0.37405842056464117,0.25204610737920063,0.20852405169106447,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1555054398483187,0.34312256182325346,Unpaired t-test
278,P0A7Y8,0.7995317769818998,0.45446178760280587,26.144440737371912,25.63861926649377,1.080006327563978,0.18523888137134153,0.5058214708781428,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.4199316354513596,0.3425026275815451,Unpaired t-test
1072,P33363,0.7991308136608952,0.4546771729907888,26.884636072169805,26.798622049546704,0.10726937621139844,0.15247563464175704,0.08601402262310032,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.0614335257593221,0.342296848946401,Unpaired t-test
1017,P29680,0.7985287336845223,0.4550007288709913,26.56616852288559,25.907335976749238,0.9922531096693973,1.0283948846345234,0.6588325461363524,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.5788045106522335,0.34198790764091835,Unpaired t-test
13,P00803,0.7974986018366133,0.45555469902381895,27.221432841073415,26.925797144723926,0.33269690929700807,0.5491598172691133,0.29563569634948905,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2274257000914925,0.34145946927720117,Unpaired t-test
630,P0ADS2,0.7964355180835204,0.4561268931623028,28.096285503055892,27.964146970316392,0.198076427675639,0.20819824166264592,0.13213853273949994,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.095916995266243,0.34091432107704,Unpaired t-test
776,P0AG30,0.7961017839913094,0.4563066276565295,29.656532217576935,29.475888352549017,0.19548617485875477,0.3409549817424816,0.18064386502791763,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1333895965421386,0.34074322324190154,Unpaired t-test
1081,P33643,0.7957631262268525,0.4564890653409611,27.07041257177909,26.804471035676183,0.3522784433233398,0.45930656109745943,0.2659415361029076,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2024205209189385,0.34056962101896665,Unpaired t-test
1275,P64581,0.7949045091999453,0.4569518418499916,31.445961540178978,31.10718033207351,0.2635522232434647,0.6895337014599613,0.3387812081054662,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2646877316110305,0.34012956780952586,Unpaired t-test
1289,P67553,0.7945297740252273,0.4571539207673615,25.647097469346917,25.0681767370109,1.251894129845706,0.15962421887399275,0.5789207323360159,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.493731383044797,0.33993755116606633,Unpaired t-test
1383,P76576,-0.794249593373693,0.45730505190986714,28.28462061685324,28.483675377938038,0.10546779377775102,0.4210790440626456,-0.19905476108479903,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8711211259419431,0.3397940008837845,Unpaired t-test
1412,P77611,-0.7923320933727264,0.45834031601142144,24.815784162450434,25.1229247620093,0.5021758753106559,0.44566421888554514,-0.30714059955886697,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,0.8082420967736339,0.33881194015600813,Unpaired t-test
749,P0AFJ1,0.7908863458960946,0.4591219788321911,28.734986461592637,28.25118910655316,0.4817066796262911,0.9436873716866454,0.48379735503947785,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.3984196430276319,0.3380719164322752,Unpaired t-test
1343,P75915,0.7908782300706525,0.459126369429543,28.382206218272685,28.019203330752628,0.11807050496051255,0.7861722253673457,0.36300288752005727,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.2861000575269232,0.33806776328088467,Unpaired t-test
1369,P76291,0.7901092332653555,0.45954252568092924,26.41575398071767,26.173641914861975,0.4119891473690757,0.33460484507962557,0.24211206585569656,t-Test,FDR correction BH,0.8836416118811484,False,control,10 µm sulforaphane,1.1827228683790105,0.33767429317013803,Unpaired t-test
1399,P77348,0.788547651278256,0.4603884258736616,25.90551239825909,25.794332220599713,0.14438779905712723,0.19695114912934136,0.11118017765937793,t-Test,FDR correction BH,0.8840925150243222,False,control,10 µm sulforaphane,1.0801114461357493,0.3368756030317875,Unpaired t-test
529,P0ABU9,0.7853090843406655,0.46214625108252194,27.49472075376941,27.395081517649537,0.19116083071841414,0.10840841011062231,0.09963923611987369,t-Test,FDR correction BH,0.8862389235093016,False,control,10 µm sulforaphane,1.0715054857277422,0.33522056559779356,Unpaired t-test
1135,P37690,-0.7833915807666596,0.46318926359065826,25.697128413232605,25.839179265191444,0.13680303822459514,0.28270920038876285,-0.14205085195883882,t-Test,FDR correction BH,0.8862389235093016,False,control,10 µm sulforaphane,0.9062299950074754,0.3342415158120796,Unpaired t-test
37,P03018,-0.7831058417974115,0.46334483137830706,26.029949427793188,26.276941854798665,0.510463334301349,0.19457827500668928,-0.24699242700547686,t-Test,FDR correction BH,0.8862389235093016,False,control,10 µm sulforaphane,0.8426512527363316,0.33409567718025907,Unpaired t-test
74,P06846,0.780703973251956,0.46465396176855067,25.614930579157246,25.414102454091626,0.22097991982367732,0.38689120125072407,0.20082812506561964,t-Test,FDR correction BH,0.8864053208475418,False,control,10 µm sulforaphane,1.1493579115527668,0.3328703555830195,Unpaired t-test
956,P24255,-0.7806968692846827,0.4646578376227086,26.57122954427382,26.6561210813531,0.06593555907553765,0.17642126012301268,-0.08489153707927954,t-Test,FDR correction BH,0.8864053208475418,False,control,10 µm sulforaphane,0.9428554178478642,0.33286673298385616,Unpaired t-test
505,P0ABF6,-0.7791373007968501,0.46550927377841034,29.144893780558004,29.279677054334133,0.23447898318921098,0.18653858187245054,-0.13478327377612942,t-Test,FDR correction BH,0.886859565064007,False,control,10 µm sulforaphane,0.9108066475781995,0.33207166267260263,Unpaired t-test
375,P0A962,0.7778899850740566,0.4661910270186679,26.67119893458037,26.364263835407105,0.5098808915067268,0.45506835392319933,0.3069350991732662,t-Test,FDR correction BH,0.8869897698276233,False,control,10 µm sulforaphane,1.237076826513691,0.33143608978966205,Unpaired t-test
1286,P67080,-0.7755112748330406,0.46749311779853386,27.45229455812937,27.56815188670224,0.19727282423801606,0.1674509622836699,-0.11585732857286857,t-Test,FDR correction BH,0.8882983552387385,False,control,10 µm sulforaphane,0.9228337492910781,0.33022477821204216,Unpaired t-test
288,P0A825,0.7727017893413519,0.469034295959079,30.04756948310787,29.766050174542297,0.26809390430953817,0.5712592704900384,0.2815193085655743,t-Test,FDR correction BH,0.8892473633681346,False,control,10 µm sulforaphane,1.215474231954372,0.32879540035268007,Unpaired t-test
728,P0AFA7,-0.7723591426964699,0.46922250224750117,26.910756111449853,26.97809170815958,0.05830902782546071,0.13929110867477143,-0.06733559670972866,t-Test,FDR correction BH,0.8892473633681346,False,control,10 µm sulforaphane,0.9543989780173461,0.3286211688336039,Unpaired t-test
838,P11557,-0.7701699667069719,0.4704262034175527,27.684631112471425,28.16753871104374,0.7531659175951528,0.7824205876785029,-0.48290759857231436,t-Test,FDR correction BH,0.8901967846844763,False,control,10 µm sulforaphane,0.7155340869201631,0.32750849542957294,Unpaired t-test
160,P0A6H5,0.7681169378284965,0.47155700482333096,30.315759844798613,30.274164885298106,0.06514144214800818,0.06748232179872891,0.0415949595005074,t-Test,FDR correction BH,0.8901967846844763,False,control,10 µm sulforaphane,1.0292510778676047,0.32646579946160664,Unpaired t-test
948,P24186,-0.7675883021685758,0.4718484825244037,27.041045483544007,27.34220927501225,0.4436104883580282,0.5148076342756785,-0.30116379146824457,t-Test,FDR correction BH,0.8901967846844763,False,control,10 µm sulforaphane,0.8115974337958886,0.3261974373142599,Unpaired t-test
703,P0AEW9,-0.7669764792540693,0.4721859846839511,28.63291614252848,28.885004388428772,0.568118319845674,0.03645724650959084,-0.25208824590029266,t-Test,FDR correction BH,0.8901967846844763,False,control,10 µm sulforaphane,0.8396801303254264,0.3258869076951452,Unpaired t-test
723,P0AF70,-0.7645635794241065,0.47351866220630756,26.85041534941309,27.264069635130745,0.32913292303791253,0.8773951868134182,-0.41365428571765506,t-Test,FDR correction BH,0.8913221029878379,False,control,10 µm sulforaphane,0.7507194227606162,0.3246629000112815,Unpaired t-test
904,P21645,0.7636648771047515,0.4740156965405583,28.1010075007182,27.82291948388724,0.1205404609940706,0.6190994236958447,0.27808801683096007,t-Test,FDR correction BH,0.8913221029878379,False,control,10 µm sulforaphane,1.2125867950499678,0.3242072768742682,Unpaired t-test
1119,P37631,-0.7602548848291837,0.4759049190240786,25.78058646716197,25.954978603238608,0.26370576497808235,0.2971761094323975,-0.17439213607663717,t-Test,FDR correction BH,0.8917987515137799,False,control,10 µm sulforaphane,0.8861408062836593,0.32247980624563616,Unpaired t-test
1268,P64423,0.7589803784837343,0.4766123681159654,25.585922851454356,25.4059097655256,0.24174331364431825,0.3321440983925268,0.1800130859287563,t-Test,FDR correction BH,0.8917987515137799,False,control,10 µm sulforaphane,1.1328941611369336,0.32183469187873476,Unpaired t-test
48,P04951,0.7585367066268023,0.47685881116661244,28.012937879010522,27.679309170195328,0.30566204934285546,0.6978017258943191,0.33362870881519413,t-Test,FDR correction BH,0.8917987515137799,False,control,10 µm sulforaphane,1.2601790308790723,0.32161018827189614,Unpaired t-test
416,P0A9P4,0.7585084948678896,0.4768744847252889,29.1497210945368,28.974812060880783,0.07265765650614232,0.3927396422599638,0.17490903365601795,t-Test,FDR correction BH,0.8917987515137799,False,control,10 µm sulforaphane,1.1288932223844523,0.32159591396675247,Unpaired t-test
992,P27250,0.7573256218076679,0.4775319727953793,27.650054907575523,27.49537971530677,0.22501832399484875,0.2729598511165281,0.1546751922687548,t-Test,FDR correction BH,0.8917987515137799,False,control,10 µm sulforaphane,1.1131709711883127,0.3209975452451697,Unpaired t-test
1392,P77213,-0.7562268903968151,0.47814325371622446,25.156885824527826,25.293939061617124,0.12300605132952366,0.28880039424626486,-0.1370532370892974,t-Test,FDR correction BH,0.8917987515137799,False,control,10 µm sulforaphane,0.9093746942201791,0.3204419674512584,Unpaired t-test
1204,P46852,0.7546776833324546,0.47900607700401776,26.81725060092694,26.309011174942412,0.7681978796548967,0.8777733433530285,0.5082394259845273,t-Test,FDR correction BH,0.8917987515137799,False,control,10 µm sulforaphane,1.4223134345069537,0.31965897678883987,Unpaired t-test
1243,P61320,0.7543242627143645,0.4792030635727572,27.45821328495122,27.126972550798143,0.14709749269070524,0.7462224609103841,0.3312407341530772,t-Test,FDR correction BH,0.8917987515137799,False,control,10 µm sulforaphane,1.2580948853179041,0.31948041414025924,Unpaired t-test
591,P0ACZ2,-0.7512107281700926,0.48094087667483987,27.461019694906504,27.61415532873921,0.31012386801261094,0.1687892603557321,-0.15313563383270434,t-Test,FDR correction BH,0.8934895042546739,False,control,10 µm sulforaphane,0.8992937617819188,0.3179083093061487,Unpaired t-test
122,P08839,0.7504835258399201,0.4813473885300076,30.371713643517495,29.918499101196367,0.7638402311502843,0.7145780988543758,0.45321454232112757,t-Test,FDR correction BH,0.8934895042546739,False,control,10 µm sulforaphane,1.36908739412603,0.31754138003471666,Unpaired t-test
966,P25535,0.7481020273784281,0.4826803215126121,26.729849150415863,26.6017977063107,0.19453086583592666,0.22372668394379197,0.12805144410516434,t-Test,FDR correction BH,0.8948150575733809,False,control,10 µm sulforaphane,1.0928167064319907,0.31634040665612556,Unpaired t-test
1248,P61949,0.7464018144725209,0.4836334886076441,29.041497900738214,28.56472522504553,0.8917997169171922,0.6547836917062296,0.47677267569268267,t-Test,FDR correction BH,0.8954340903030134,False,control,10 µm sulforaphane,1.3916270969823847,0.3154836345814126,Unpaired t-test
1251,P62617,-0.7448515128039486,0.4845037393398799,28.98272554078015,29.307652846081687,0.7470183826799754,0.11338403494479964,-0.3249273053015358,t-Test,FDR correction BH,0.8957499677904053,False,control,10 µm sulforaphane,0.7983386121291963,0.31470286676923453,Unpaired t-test
215,P0A752,0.7438917520795139,0.485043032351236,26.286794131739583,26.17595662660572,0.14282381965346705,0.21494537266258415,0.11083750513386192,t-Test,FDR correction BH,0.8957499677904053,False,control,10 µm sulforaphane,1.0798549258361518,0.3142197296788865,Unpaired t-test
777,P0AG40,-0.7398534530742149,0.4873166731609512,26.890695697365526,26.98650508184187,0.07618499198841536,0.21096179058827513,-0.09580938447634324,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.9357471248906806,0.31218872931658775,Unpaired t-test
1429,Q46798,0.7385102585760847,0.48807453039384696,26.130367771841208,26.013409569119943,0.11332626667183825,0.24980143421365078,0.11695820272126412,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.0844459901810142,0.31151385490855626,Unpaired t-test
421,P0A9Q9,0.737853250968299,0.48844552022746357,28.658568769133957,28.414421742438602,0.3083319703517828,0.48310728411322607,0.24414702669535515,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.18439230847296,0.3111838691694393,Unpaired t-test
452,P0AAC8,-0.7354933884957112,0.48977964070465907,28.92670079054827,29.07421145256547,0.2974913309541662,0.17936561973342205,-0.14751066201720064,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.9028068925061783,0.30999927170904124,Unpaired t-test
137,P09424,-0.7334975152932619,0.49090992024243185,27.406677894439902,27.499681248119984,0.17446534386232715,0.13338770127708463,-0.09300335368008206,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.9375689169875975,0.3089981916462781,Unpaired t-test
889,P19926,-0.7328006196160408,0.49130499572405495,27.636729025596672,27.828937531630363,0.39670393754669186,0.22140214677068792,-0.19220850603369044,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.8752648225809497,0.3086488198172248,Unpaired t-test
1226,P60422,-0.7314670110454239,0.4920616310367649,31.05045655486466,31.395093562643314,0.6658880360200212,0.47176746121353097,-0.3446370077786547,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.787506093717444,0.30798049816174455,Unpaired t-test
1327,P75821,0.7296852723581035,0.49307375148423527,25.72764319765625,25.571278735404825,0.2990977794321839,0.21977600478147566,0.15636446225142464,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.1144751606413543,0.3070881162864952,Unpaired t-test
830,P10100,-0.7296183360532464,0.4931118023007137,28.08772065959957,28.190286346470995,0.10949367296316895,0.21747333781228154,-0.10256568687142575,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.9313751615294258,0.3070546027969226,Unpaired t-test
578,P0ACP1,0.7286550600119723,0.4936596096589474,28.174952436581087,27.849943001028436,0.6645055724829648,0.39406582686594854,0.3250094355526514,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.2526726313603485,0.30657240452002865,Unpaired t-test
1423,P77774,-0.7264709748334668,0.4949032082640792,29.304203342964854,29.449825006723238,0.2958882008971457,0.18163618021392788,-0.1456216637583836,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.9039897603843519,0.30547973081832475,Unpaired t-test
737,P0AFF0,0.7259539239070675,0.49519792252528594,28.906874474713497,28.831557746411097,0.1544295164430913,0.09188504732521517,0.07531672830240055,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.053592315517271,0.30522118595420894,Unpaired t-test
664,P0AE88,-0.7245062390921428,0.49602372069181133,27.477102944583606,27.77839634198209,0.4199739327637536,0.5851848565905656,-0.30129339739848504,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.8115245264157966,0.304497554317801,Unpaired t-test
1023,P30744,-0.7240328975863625,0.49629392907249337,26.109503170817895,26.544273766864013,0.3907058367337636,0.9638953105110446,-0.4347705960461177,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.7398113832008232,0.3042610372879518,Unpaired t-test
